STATISTIC,Statistic Label,TLIST(A1),Graduation Year,C03143V03795,Fields of Education and Training,C03433V04141,Years since Graduation,C03544V04280,Graduate Outcomes,C03919V04671,Gender,UNIT,VALUE
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,10,10,-,All Graduate Outcomes,20,Female,Number,1395
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,10,10,-,All Graduate Outcomes,-,All genders,Number,1470
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,1,Employment only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,1,Employment only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,1,Employment only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,2,Employment and Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,2,Employment and Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,2,Employment and Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,5,Not Captured,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,5,Not Captured,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,-,All Graduate Outcomes,10,Male,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,-,All Graduate Outcomes,20,Female,Number,0
HGO03C01,Number of Health Graduates,2011,2011,913,Nursing and midwifery,11,11,-,All Graduate Outcomes,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,1,Employment only,10,Male,Number,100
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,1,Employment only,20,Female,Number,120
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,1,Employment only,-,All genders,Number,220
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,2,Employment and Education,10,Male,Number,35
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,2,Employment and Education,20,Female,Number,55
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,2,Employment and Education,-,All genders,Number,90
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,4,Neither Employment nor Education,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,4,Neither Employment nor Education,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,5,Not Captured,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,5,Not Captured,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,5,Not Captured,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,1,1,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,1,Employment only,10,Male,Number,100
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,1,Employment only,20,Female,Number,130
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,1,Employment only,-,All genders,Number,225
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,2,Employment and Education,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,2,Employment and Education,20,Female,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,2,Employment and Education,-,All genders,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,3,Education only,10,Male,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,3,Education only,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,4,Neither Employment nor Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,4,Neither Employment nor Education,-,All genders,Number,10
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,5,Not Captured,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,5,Not Captured,20,Female,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,5,Not Captured,-,All genders,Number,45
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,2,2,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,1,Employment only,10,Male,Number,105
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,1,Employment only,20,Female,Number,140
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,1,Employment only,-,All genders,Number,245
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,2,Employment and Education,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,2,Employment and Education,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,2,Employment and Education,-,All genders,Number,35
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,3,Education only,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,4,Neither Employment nor Education,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,5,Not Captured,10,Male,Number,10
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,5,Not Captured,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,5,Not Captured,-,All genders,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,3,3,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,1,Employment only,10,Male,Number,105
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,1,Employment only,20,Female,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,1,Employment only,-,All genders,Number,240
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,2,Employment and Education,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,2,Employment and Education,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,2,Employment and Education,-,All genders,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,4,Neither Employment nor Education,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,5,Not Captured,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,5,Not Captured,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,5,Not Captured,-,All genders,Number,35
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,4,4,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,1,Employment only,10,Male,Number,100
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,1,Employment only,20,Female,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,1,Employment only,-,All genders,Number,230
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,2,Employment and Education,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,2,Employment and Education,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,2,Employment and Education,-,All genders,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,3,Education only,20,Female,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,3,Education only,-,All genders,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,4,Neither Employment nor Education,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,4,Neither Employment nor Education,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,5,Not Captured,10,Male,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,5,Not Captured,20,Female,Number,25
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,5,Not Captured,-,All genders,Number,45
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,5,5,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,1,Employment only,10,Male,Number,100
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,1,Employment only,20,Female,Number,130
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,1,Employment only,-,All genders,Number,225
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,2,Employment and Education,10,Male,Number,15
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,2,Employment and Education,20,Female,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,2,Employment and Education,-,All genders,Number,35
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,3,Education only,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,3,Education only,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,4,Neither Employment nor Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,4,Neither Employment nor Education,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,5,Not Captured,10,Male,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,5,Not Captured,20,Female,Number,25
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,5,Not Captured,-,All genders,Number,45
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,6,6,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,1,Employment only,10,Male,Number,90
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,1,Employment only,20,Female,Number,115
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,1,Employment only,-,All genders,Number,210
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,2,Employment and Education,10,Male,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,2,Employment and Education,20,Female,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,2,Employment and Education,-,All genders,Number,50
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,3,Education only,10,Male,Number,0
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,3,Education only,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,3,Education only,-,All genders,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,4,Neither Employment nor Education,10,Male,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,4,Neither Employment nor Education,20,Female,Number,5
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,4,Neither Employment nor Education,-,All genders,Number,10
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,5,Not Captured,10,Male,Number,20
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,5,Not Captured,20,Female,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,5,Not Captured,-,All genders,Number,50
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,-,All Graduate Outcomes,10,Male,Number,135
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,-,All Graduate Outcomes,20,Female,Number,180
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,7,7,-,All Graduate Outcomes,-,All genders,Number,315
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,1,Employment only,10,Male,Number,70
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,1,Employment only,20,Female,Number,100
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,1,Employment only,-,All genders,Number,170
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,2,Employment and Education,10,Male,Number,30
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,2,Employment and Education,20,Female,Number,40
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,2,Employment and Education,-,All genders,Number,70
HGO03C01,Number of Health Graduates,2012,2012,912,Medicine,8,8,3,Education only,10,Male,Number,0
